route_id,service_id,direction_id,numtripsperroute_both_dir,hours_of_service,first_departure_sec,last_departure_sec,span_of_service_hrs,route_avg_hdwy,route_stdev_hdwy,trips_per_day,average_speed,average_length_mi,w_avg_num_stops,avg_dist_bw_stops_ft,route_short_name,route_long_name
7-111,1203-hh1203a6-Saturday-04,0,33,17,22620,81840,16,60.0,0.0,17,22.0,9.9,44.0,1216.8084465116279068394,7,Monticello - Euclid Hts
7-111,1203-hh1203a6-Saturday-04,1,33,17,22620,81840,16,60.0,0.3,16,21.9,9.7,44.0,1196.2068186046511628670,7,Monticello - Euclid Hts
76-111,1203-hh1203a6-Saturday-04,0,29,16,21300,73560,15,60.0,0.0,15,21.6,11.2,61.0,984.2125066666666665573,76,Broadway - Turney
76-111,1203-hh1203a6-Saturday-04,1,29,16,21300,73560,15,60.0,0.0,14,20.3,12.2,66.0,988.2927246153846153089,76,Broadway - Turney
8-111,1203-hh1203a6-Saturday-04,0,38,20,20460,88440,19,60.0,0.0,19,16.0,6.6,43.0,834.3895476190476189695,8,Cedar
8-111,1203-hh1203a6-Saturday-04,1,38,20,20460,88440,19,60.0,0.4,19,15.3,6.4,43.0,801.9467071428571427634,8,Cedar
90f-111,1203-hh1203a6-Saturday-04,0,30,17,18960,75840,16,59.9,0.2,16,32.2,27.2,71.0,2048.8110757142857141451,90F,Broadway - Libby
90f-111,1203-hh1203a6-Saturday-04,1,30,17,18960,75840,16,60.0,0.2,14,35.6,26.5,63.0,2260.0745145161290323004,90F,Broadway - Libby
9-111,1203-hh1203a6-Saturday-04,0,37,20,17820,86340,19,60.1,2.0,18,18.9,14.7,69.0,1141.3296249999999999228,9,Mayfield
9-111,1203-hh1203a6-Saturday-04,1,37,20,17820,86340,19,60.1,2.1,19,20.3,17.2,69.0,1334.0642499999999998842,9,Mayfield
94-111,1203-hh1203a6-Saturday-04,0,30,15,22200,75480,15,60.0,0.0,15,23.3,18.7,81.0,1231.2813762500000000000,94,East 260 - Richmond
94-111,1203-hh1203a6-Saturday-04,1,30,15,22200,75480,15,60.0,0.0,15,24.2,18.0,81.5,1181.1882704225352114182,94,East 260 - Richmond
10-111,1203-hh1203a7-Sunday-04,0,87,25,11340,99420,24,32.7,7.7,43,18.0,10.8,66.8,863.3089483380480904347,10,East 105
10-111,1203-hh1203a7-Sunday-04,1,87,25,11340,99420,24,32.3,7.1,44,19.2,10.9,71.3,817.2996450549450551020,10,East 105
1-111,1203-hh1203a7-Sunday-04,0,66,25,9480,95820,24,43.1,9.0,33,20.9,12.6,75.5,889.7054863303498780219,1,St. Clair
1-111,1203-hh1203a7-Sunday-04,1,66,25,9480,95820,24,43.1,9.6,33,20.2,12.4,69.7,955.6159262461402735947,1,St. Clair
11-111,1203-hh1203a7-Sunday-04,0,43,17,22200,81000,16,45.0,0.0,21,17.9,10.5,64.0,876.3863476190476189695,11,Quincy - Buckeye
11-111,1203-hh1203a7-Sunday-04,1,43,17,22200,81000,16,45.0,0.0,22,17.4,10.1,67.0,810.7102439393939393144,11,Quincy - Buckeye
14-111,1203-hh1203a7-Sunday-04,0,82,25,11400,97200,24,34.5,11.2,41,18.9,13.5,71.0,1018.8395557142857141451,14,Kinsman
14-111,1203-hh1203a7-Sunday-04,1,82,25,11400,97200,24,34.5,10.8,41,19.8,12.9,68.0,1020.3028537313432837290,14,Kinsman
15-111,1203-hh1203a7-Sunday-04,0,74,21,18780,90360,20,29.9,0.5,37,22.9,22.4,108.6,1101.4123272613065327507,15,Union - Harvard
15-111,1203-hh1203a7-Sunday-04,1,74,21,18780,90360,20,29.9,0.7,37,22.3,20.1,106.9,1003.6076549770290966019,15,Union - Harvard
19-111,1203-hh1203a7-Sunday-04,0,85,25,9600,95700,24,33.6,9.9,42,21.7,14.0,63.9,1175.7722003030303030999,19,Broadway - Miles
19-111,1203-hh1203a7-Sunday-04,1,85,25,9600,95700,24,32.8,8.5,43,22.0,14.2,70.9,1071.9311972046589018079,19,Broadway - Miles
28-111,1203-hh1203a7-Sunday-04,0,83,25,13500,98760,24,34.2,10.1,41,20.7,9.4,57.0,886.9011714285714286183,28,Euclid
28-111,1203-hh1203a7-Sunday-04,1,83,25,13500,98760,24,33.3,9.1,42,21.4,9.3,54.0,925.2791433962264149891,28,Euclid
30-111,1203-hh1203a7-Sunday-04,0,48,25,13500,98880,24,58.3,1.2,43,22.5,8.4,83.3,834.9278320754716982494,30,E 140 - Lakeshore
30-111,1203-hh1203a7-Sunday-04,1,48,25,13500,98880,24,59.6,1.3,24,20.0,13.0,76.3,911.2546267293857222888,30,E 140 - Lakeshore
3-111,1203-hh1203a7-Sunday-04,0,86,25,9180,95880,24,32.8,9.2,43,16.9,9.2,52.0,957.2800000000000000772,3,Superior
3-111,1203-hh1203a7-Sunday-04,1,86,25,9180,95880,24,32.8,8.7,43,16.0,9.1,52.0,942.8886333333333333076,3,Superior
32-111,1203-hh1203a7-Sunday-04,0,38,20,16440,84360,19,60.0,1.2,19,24.3,8.8,43.0,1112.0012071428571427634,32,Cedar
32-111,1203-hh1203a7-Sunday-04,1,38,20,16440,84360,19,60.0,0.6,19,21.4,8.7,43.0,1091.3699666666666665573,32,Cedar
